time_ms,target_rpm,measured_rpm,error,pwm
7440,180.00,132.14,47.85,287.14
7460,180.00,125.00,54.99,329.99
7480,180.00,125.00,54.99,329.99
7500,180.00,132.14,47.85,287.14
7520,180.00,128.57,51.42,308.57
7540,180.00,125.00,54.99,329.99
7560,180.00,128.57,51.42,308.57
7580,180.00,128.57,51.42,308.57
7600,180.00,128.57,51.42,308.57
7620,180.00,128.57,51.42,308.57
7640,180.00,128.57,51.42,308.57
7660,180.00,125.00,54.99,329.99
7680,180.00,128.57,51.42,308.57
7700,180.00,132.14,47.85,287.14
7720,180.00,125.00,54.99,329.99
7740,180.00,128.57,51.42,308.57
7760,180.00,128.57,51.42,308.57
7780,180.00,125.00,54.99,329.99
7800,180.00,128.57,51.42,308.57
7820,180.00,132.14,47.85,287.14
7840,180.00,125.00,54.99,329.99
7860,180.00,128.57,51.42,308.57
7880,180.00,128.57,51.42,308.57
7900,180.00,128.57,51.42,308.57
7920,180.00,125.00,54.99,329.99
7940,180.00,128.57,51.42,308.57
7960,180.00,132.14,47.85,287.14
7980,180.00,125.00,54.99,329.99
8000,180.00,128.57,51.42,308.57
8020,180.00,128.57,51.42,308.57
8040,180.00,128.57,51.42,308.57
8060,180.00,125.00,54.99,329.99
8080,180.00,128.57,51.42,308.57
8100,180.00,132.14,47.85,287.14
8120,180.00,125.00,54.99,329.99
8140,180.00,128.57,51.42,308.57
8160,180.00,128.57,51.42,308.57
8180,180.00,125.00,54.99,329.99
8200,180.00,132.14,47.85,287.14
8220,180.00,128.57,51.42,308.57
8240,180.00,125.00,54.99,329.99
8260,180.00,128.57,51.42,308.57
8280,180.00,128.57,51.42,308.57
8300,180.00,128.57,51.42,308.57
8320,180.00,128.57,51.42,308.57
8340,180.00,128.57,51.42,308.57
8360,180.00,125.00,54.99,329.99
8380,180.00,128.57,51.42,308.57
8400,180.00,132.14,47.85,287.14
8420,180.00,125.00,54.99,329.99
8440,180.00,125.00,54.99,329.99
8460,180.00,132.14,47.85,287.14
8480,180.00,128.57,51.42,308.57
8500,180.00,128.57,51.42,308.57
8520,180.00,125.00,54.99,329.99
8540,180.00,128.57,51.42,308.57
8560,180.00,128.57,51.42,308.57
8580,180.00,128.57,51.42,308.57
8600,180.00,128.57,51.42,308.57
8620,180.00,128.57,51.42,308.57
8640,180.00,125.00,54.99,329.99
8660,180.00,128.57,51.42,308.57
8680,180.00,132.14,47.85,287.14
8700,180.00,125.00,54.99,329.99
8720,180.00,128.57,51.42,308.57
8740,180.00,128.57,51.42,308.57
8760,180.00,125.00,54.99,329.99
8780,180.00,132.14,47.85,287.14
8800,180.00,128.57,51.42,308.57
8820,180.00,125.00,54.99,329.99
8840,180.00,128.57,51.42,308.57
8860,180.00,128.57,51.42,308.57
8880,180.00,128.57,51.42,308.57
8900,180.00,128.57,51.42,308.57
8920,180.00,128.57,51.42,308.57
8940,180.00,125.00,54.99,329.99
8960,180.00,132.14,47.85,287.14
8980,180.00,128.57,51.42,308.57
9000,180.00,125.00,54.99,329.99
9020,180.00,128.57,51.42,308.57
9040,180.00,128.57,51.42,308.57
9060,180.00,128.57,51.42,308.57
9080,180.00,128.57,51.42,308.57
9100,180.00,125.00,54.99,329.99
9120,180.00,132.14,47.85,287.14
9140,180.00,128.57,51.42,308.57
9160,180.00,125.00,54.99,329.99
9180,180.00,128.57,51.42,308.57
9200,180.00,128.57,51.42,308.57
9220,180.00,128.57,51.42,308.57
9240,180.00,128.57,51.42,308.57
9260,180.00,125.00,54.99,329.99
9280,180.00,132.14,47.85,287.14
9300,180.00,125.00,54.99,329.99
9320,180.00,128.57,51.42,308.57
9340,180.00,128.57,51.42,308.57
9360,180.00,128.57,51.42,308.57
9380,180.00,128.57,51.42,308.57
9400,180.00,125.00,54.99,329.99
9420,180.00,128.57,51.42,308.57
9440,180.00,132.14,47.85,287.14
9460,180.00,125.00,54.99,329.99
9480,180.00,128.57,51.42,308.57
9500,180.00,128.57,51.42,308.57
9520,180.00,128.57,51.42,308.57
9540,180.00,128.57,51.42,308.57
9560,180.00,125.00,54.99,329.99
9580,180.00,128.57,51.42,308.57
9600,180.00,132.14,47.85,287.14
9620,180.00,128.57,51.42,308.57
9640,180.00,121.42,58.57,351.42
9660,180.00,132.14,47.85,287.14
9680,180.00,128.57,51.42,308.57
9700,180.00,128.57,51.42,308.57
9720,180.00,125.00,54.99,329.99
9740,180.00,128.57,51.42,308.57
9760,180.00,132.14,47.85,287.14
9780,180.00,125.00,54.99,329.99
9800,180.00,128.57,51.42,308.57
9820,180.00,128.57,51.42,308.57
9840,180.00,128.57,51.42,308.57
9860,180.00,128.57,51.42,308.57
9880,180.00,125.00,54.99,329.99
9900,180.00,128.57,51.42,308.57
9920,180.00,132.14,47.85,287.14
9940,180.00,125.00,54.99,329.99
9960,180.00,128.57,51.42,308.57
9980,180.00,128.57,51.42,308.57
10000,180.00,128.57,51.42,308.57
